==15680== NVPROF is profiling process 15680, command: ./matrixMulCUBLAS 96
==15680== Profiling application: ./matrixMulCUBLAS 96
==15680== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
1.66027s  7.7570ms                    -               -         -         -         -  36.000MB  4.5322GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.66824s  7.2432ms                    -               -         -         -         -  36.000MB  4.8537GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.67569s  7.2984ms                    -               -         -         -         -  36.000MB  4.8170GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.68319s  7.1759ms                    -               -         -         -         -  36.000MB  4.8992GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.21099s  1.0240us                    -               -         -         -         -      112B  104.31MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.21166s  6.6077ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x128_raggedMn_nn [267]
2.21828s  889.23ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        15  clock_block(long*, long) [275]
3.10751s  5.0843ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x128_raggedMn_nn [331]
3.11213s  5.0984ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [303]
3.11675s  5.3587ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x128_raggedMn_nn [385]
3.12163s  5.3231ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [358]
3.12645s  5.6516ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x128_raggedMn_nn [439]
3.13157s  5.8649ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [412]
3.13688s  5.6891ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x128_raggedMn_nn [493]
3.14202s  5.7231ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [466]
