==15641== NVPROF is profiling process 15641, command: ./matrixMulCUBLAS 32
==15641== Profiling application: ./matrixMulCUBLAS 32
==15641== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
528.87ms  803.15us                    -               -         -         -         -  4.0000MB  4.8636GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
529.88ms  759.63us                    -               -         -         -         -  4.0000MB  5.1423GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
530.84ms  748.69us                    -               -         -         -         -  4.0000MB  5.2175GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
531.79ms  714.86us                    -               -         -         -         -  4.0000MB  5.4643GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.01845s     960ns                    -               -         -         -         -      112B  111.26MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.01906s  3.7440us                    -               -         -         -         -      512B  130.42MB/s  TITAN X (Pascal         1         7  [CUDA memset]
1.01914s  278.18us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x64_raggedMn_nn_splitK [269]
1.01943s  860.65ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        15  clock_block(long*, long) [278]
1.88009s     832ns                    -               -         -         -         -      512B  586.88MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88010s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88010s  259.78us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [342]
1.88026s  284.36us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [309]
1.88038s     704ns                    -               -         -         -         -      512B  693.58MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88044s  284.33us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [403]
1.88056s     704ns                    -               -         -         -         -      512B  693.58MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88064s  280.58us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [373]
1.88073s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88082s  290.98us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [464]
1.88092s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88101s  267.37us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [434]
1.88112s     704ns                    -               -         -         -         -      512B  693.58MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88120s  276.20us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [525]
1.88129s     896ns                    -               -         -         -         -      512B  544.96MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88139s  290.25us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [495]
1.88148s     832ns                    -               -         -         -         -      512B  586.88MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88157s  285.86us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [586]
1.88168s     704ns                    -               -         -         -         -      512B  693.58MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88176s  384.65us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [556]
1.88186s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88195s  542.19us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [647]
1.88216s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88231s  487.08us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [617]
1.88250s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88267s  320.26us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [708]
1.88281s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88289s  271.08us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [678]
1.88300s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88308s  285.09us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [769]
1.88317s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88326s  290.73us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [739]
1.88337s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88345s  275.43us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [830]
1.88356s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88364s  277.09us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [800]
1.88373s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88382s  291.94us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [891]
1.88392s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88401s  279.62us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [861]
1.88412s     832ns                    -               -         -         -         -      512B  586.88MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88420s  444.33us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [952]
1.88430s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88444s  553.52us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [922]
1.88465s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88479s  461.19us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [1013]
1.88500s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
1.88514s  289.29us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [983]
1.88526s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        14  [CUDA memset]
1.88534s  257.35us             (8 16 2)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [1074]
1.88544s     672ns                    -               -         -         -         -      512B  726.61MB/s  TITAN X (Pascal         1        13  [CUDA memset]
