==15654== NVPROF is profiling process 15654, command: ./matrixMulCUBLAS 48
==15654== Profiling application: ./matrixMulCUBLAS 48
==15654== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
697.55ms  1.8328ms                    -               -         -         -         -  9.0000MB  4.7954GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
699.58ms  1.7781ms                    -               -         -         -         -  9.0000MB  4.9429GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
701.55ms  1.6967ms                    -               -         -         -         -  9.0000MB  5.1801GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
703.45ms  1.7309ms                    -               -         -         -         -  9.0000MB  5.0779GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.20435s     928ns                    -               -         -         -         -      112B  115.10MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.20492s  3.2960us                    -               -         -         -         -  1.1250KB  333.32MB/s  TITAN X (Pascal         1         7  [CUDA memset]
1.20501s  724.62us            (12 24 3)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x64_raggedMn_nn_splitK [269]
1.20574s  836.11ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        15  clock_block(long*, long) [278]
2.04186s     736ns                    -               -         -         -         -  1.1250KB  1.4577GB/s  TITAN X (Pascal         1        14  [CUDA memset]
2.04187s     608ns                    -               -         -         -         -  1.1250KB  1.7646GB/s  TITAN X (Pascal         1        13  [CUDA memset]
2.04187s  715.25us            (12 24 3)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [342]
2.04250s  752.94us            (12 24 3)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn_splitK [309]
2.04260s     608ns                    -               -         -         -         -  1.1250KB  1.7646GB/s  TITAN X (Pascal         1        14  [CUDA memset]
2.04316s  749.58us            (12 24 3)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn_splitK [405]
2.04325s     608ns                    -               -         -         -         -  1.1250KB  1.7646GB/s  TITAN X (Pascal         1        13  [CUDA memset]
