==16119== NVPROF is profiling process 16119, command: ./matrixMulCUBLAS 128
==16119== Profiling application: ./matrixMulCUBLAS 128
==16119== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
2.71650s  13.542ms                    -               -         -         -         -  64.000MB  4.6154GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.73025s  13.662ms                    -               -         -         -         -  64.000MB  4.5747GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.74412s  16.246ms                    -               -         -         -         -  64.000MB  3.8470GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.76088s  10.770ms                    -               -         -         -         -  64.000MB  5.8030GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
3.29252s     992ns                    -               -         -         -         -      112B  107.67MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
3.29327s  12.220ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x128_raggedMn_nn [266]
3.30550s  844.50ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        14  clock_block(long*, long) [274]
4.15000s  11.662ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [302]
4.16167s  12.886ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [329]
4.17455s  13.074ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [356]
4.18763s  13.484ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [383]
4.20112s  14.208ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [410]
4.21533s  14.488ms            (32 32 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [437]
