==26340== NVPROF is profiling process 26340, command: ./matrixMulCUBLAS 96
==26340== Profiling application: ./matrixMulCUBLAS 96
==26340== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
1.63140s  6.3864ms                    -               -         -         -         -  36.000MB  5.5049GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.63797s  6.2867ms                    -               -         -         -         -  36.000MB  5.5921GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.64444s  6.3319ms                    -               -         -         -         -  36.000MB  5.5522GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
1.65095s  6.3140ms                    -               -         -         -         -  36.000MB  5.5680GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.14472s     929ns                    -               -         -         -         -      112B  114.97MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
2.14534s  5.3260ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x128_raggedMn_nn [266]
2.15067s  830.01ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        14  clock_block(long*, long) [274]
2.98069s  5.1098ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [302]
2.98580s  5.0829ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [329]
2.99089s  4.9450ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [356]
2.99584s  5.1541ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [383]
3.00099s  5.2868ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [410]
3.00629s  5.2795ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [437]
3.01157s  5.2779ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [464]
3.01685s  5.4029ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [491]
3.02226s  5.8286ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [518]
3.02809s  5.8200ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [545]
3.03391s  5.6463ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [572]
3.03956s  5.9447ms            (24 24 1)       (256 1 1)       116  16.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x128_raggedMn_nn [599]
