==26799== NVPROF is profiling process 26799, command: ./matrixMulCUBLAS 12
==26799== Profiling application: ./matrixMulCUBLAS 12
==26799== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
396.53ms  50.497us                    -               -         -         -         -  576.00KB  10.878GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
396.69ms  51.649us                    -               -         -         -         -  576.00KB  10.636GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
396.85ms  51.778us                    -               -         -         -         -  576.00KB  10.609GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
397.01ms  52.449us                    -               -         -         -         -  576.00KB  10.473GB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
880.90ms  1.0880us                    -               -         -         -         -      112B  98.172MB/s  TITAN X (Pascal         1         7  [CUDA memcpy HtoD]
881.58ms  41.825us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1         7  maxwell_sgemm_128x64_raggedMn_nn [267]
881.66ms  822.98ms              (1 1 1)         (1 1 1)         8        0B        0B         -           -  TITAN X (Pascal         1        15  clock_block(long*, long) [275]
1.70464s  50.849us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn [331]
1.70465s  45.281us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn [303]
1.70470s  47.297us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn [385]
1.70470s  41.888us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn [358]
1.70475s  45.920us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn [412]
1.70475s  40.928us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        14  maxwell_sgemm_128x64_raggedMn_nn [439]
1.70480s  47.425us              (3 6 1)       (128 1 1)       120  12.250KB        0B         -           -  TITAN X (Pascal         1        13  maxwell_sgemm_128x64_raggedMn_nn [466]
